Bernard MT Condensed,2,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAgklEQVR4nMWRyxGAIAxEd6wF7YVqYjvYT5pQelkPAioEjrqXzOTls5MA/0pIqreZ0kNJtVggr+bQMkfSwZOky7nJmDGP4NLAuGGNV363DUNeOyup7RYAKrNGY4/JgLnO7dLQnhcgUAAAVokk5lOsFmaVl5bzzXfd0cCH4gBuXctf6ATUnUqM+ARldQAAAABJRU5ErkJggg==
Bernard MT Condensed,3,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAm0lEQVR4nMWQQRUCMQxEPzykBE4owEFUIGERgJEqWQVdEYCX4bC7LYWUI8wpze/kTQL/VZKUPWZZjqTU8RlJUvVuS3WEPQDXAAIHAE7BWFeeM6m0dqUaN0sxxWNnnaO4gDdhG6m3ZXUOXZq+0UGSbH0FaZdDNXBQhhush3rP6rhelylOq9/GD/iY4A7AJYhhkpN7Z7AkKVvIfqcnJM1Ia4iekfsAAAAASUVORK5CYII=
Bernard MT Condensed,4,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAbklEQVR4nMWQ0QmAMAwFgzhKXcIN6jJdwiU6UOY6P6TQUl/wR7yvlOOlScz+B7rHMroS5BJDcqQGMhNID2QhkFQtq+s/E1lL92natRV5P8QoZobPe7bbFjt18N4RAHF81faRUPYkAPw5ub3t8iUXyGxLRWP3teQAAAAASUVORK5CYII=
Bernard MT Condensed,5,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAgklEQVR4nMWQwQ3DQAgEV6mFfCI34mquHtwPHUR5WO5l/DgrjmSOZ7xPBhZY6VY5AMRZeVTtP3Cq4KF3aoJXk58xtPIgvQJiTlfO/c3rZklquAwgm21YTykSeHQA39Oy+J5X6LSRnwwobU2rJG0p7NUl8XWi2yY5SmCKAZMF4Dn7n3apIUSGtOfDxgAAAABJRU5ErkJggg==
Bernard MT Condensed,6,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAhUlEQVR4nMWSwQ3CMAxFn5jF6S7pAIzAtb0wDOzjJaC7/J5aItmJOME7WXr+sWUF/o09JFmuXKq9mKTum5KWnlviuMtZXYHi8mwf04HFZAGYZ+Ae5QTAG7hZkA1lJKeRjDOH8vVlMumTpGpqr/9JPkPRYEcyOR/bChRYt3Tz6pL3vsKv2AEizjmAx79jKgAAAABJRU5ErkJggg==
Bernard MT Condensed,7,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAg0lEQVR4nGNgGEhw9D8M5MOEmLAou4UpBNd4FC4E16kCF1qFqVHl/0yo1SqYklDgiWQqFjfn45Tz/I/H1KP//+PTOBOJixoINQwM13BJqlihGoQiqcqAGnYokgEMDAy3cUnq4HQpAyTskb2JrBPD+8iSqnACChiRTUUXwUwJuMOWLgAAB+YvT11yNvEAAAAASUVORK5CYII=
Bernard MT Condensed,8,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAl0lEQVR4nMWQsRECQQhF/1wtOxZhB9eAJZhiKxduJVaAFRjZzDPAWU/3x0oC7Fvgg/Rfi4QMzxKagrR1sEpK+nhaRnQqd9fZwKN0qKhNXRtAkzqYmRRlN/NtHYDu1TYAPJPWoq7rgLgbBWRRqzYVQB1qKgwVHXD5/LJd9tkX1Gbh4+Vv0nUWlLW/X0XJKnXP6ro57/FbewK/JGdtrhX+eQAAAABJRU5ErkJggg==
Bernard MT Condensed,9,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAdUlEQVR4nMXRwRGDMAxE0Z3UItOLqnE9FCSKCPTyORkOljhlwh79vNaMLL0bCwjPzcEdetoDzICsuw6MBBmIjaPPNfG+1iZcblwmzPID/D7h/oTHJqm14hFjxGaUBeHF+q56+i2S1IHKVEyUZB0iNwPWovbHnDUrRqCtxw+8AAAAAElFTkSuQmCC
Harrington,0,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAgklEQVR4nN2QsRECMQwE96nFIRXQgTI6cT1qgYgIKvBX8ENAM0cANp6RKIC/6OTVzXkE+5RLzab5MPnKslxu/iNogKlmzIoccJXI6qctjWqYFj5ka3fDfOF5PG2nACetEY59tgAf9NscrwE+e2vhHpua3lFPbgCSQXHLGLikPPcXegHjFyUbaUYChgAAAABJRU5ErkJggg==
Harrington,1,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAXUlEQVR4nGNgGLbAcyYuGRUGz//5SHwmZEnV/wGztuIx9j8yhwlVznMWHkk1BjySWtfwSOrgcQ7Df0/cOlVQlaIZi+oidEm8OsNwK1X5/x/ZWhYUyTvHVuGzZnADAO8ND0X+dlo3AAAAAElFTkSuQmCC
Harrington,2,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAfElEQVR4nN2QwQ2DQAwERxGlWOnFVVBCXhSS5xUSOjAl8CG9LI8EDqG7eyP2Ze3YK9twR1mSFFZmcrCQl2D83FAJ/k0/jD72anLSqT/DftQMPFnqO8d5/KDUYq8qssoLAKwRafVI2FiOzncmQpKk7251W+F83oANjexrawVRSiQk9/sIQgAAAABJRU5ErkJggg==
Harrington,3,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAc0lEQVR4nGNgGH5AZeb//0fzVRhUZiLEGGGM/xDqGIM1Fp35+RAKj9lkynnikcv//////6OeSCJMCH1aqoyMqle2zcTUhqRfBY+j/iMMZsKUvo1FA1THzKNYrMqHWemJKakyU4WBgcHzKHbnqBxF9+VQAwBC/SSZWyVImwAAAABJRU5ErkJggg==
Harrington,4,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAdElEQVR4nN2QsQ3DMAwED0JGYeVNuEDW+Hk0iSZQRkiRZegiSiHLTG9/Q5BPPg6Eu8pUM8tlPfOq4dmhgG65l6UK4IBTfpgfgOcbtF4LzD0ErEy1xtDK5F0GFpqmj29p7QyyzO12tjMU6feAiD+xL2aiS2kHp+Qi/SIt/GAAAAAASUVORK5CYII=
Harrington,5,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAc0lEQVR4nM1PuRGAMAzTMYtpWIEJMo3n8UBmAo6KXUSRghxRCrq48dmW9QCTl9PeYenOq/pJjyQZklBse1p9tCDpGhZpgGtNqxmijdJjGuKvoRvbf7eVFtcY7MpQsAAAZBTWlqk0jwBQeO5SLEhmGZuZvx5l+Sa8p3GX/QAAAABJRU5ErkJggg==
Harrington,6,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAeElEQVR4nN2QvRHCUAyDvzCLadjEZA/aN4+3YAlPkewiiuRVCHpwpTudfiz4z4uSNDw3lJBKzwUQVnpKWmHIri9lTNZlgpWNklSOvLHX474stLEtEQVQJrtmy9S77ZPrATZXd1ZJFzrOX9qOWxoQn7bIltrO/hP3AqmSLrkfvvBQAAAAAElFTkSuQmCC
Harrington,7,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAa0lEQVR4nGNgGH7A8/////9nqjAweB7FlJz5HwKO/keIMcFZjIyMjIyMXlaqOA3Px2Im3GJ8cv9VcEv+z8ctNxOPoSr/PfFo/I8ugvAng84xPJJWuA1lYPiPz9hjDOg+YUEwV13Zis/gQQ8AtQEgMpTY4qoAAAAASUVORK5CYII=
Harrington,8,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAeklEQVR4nM2RsRGAMAwDdczio8oiXoSWeTyQmYCj4NhFFCQUIFKjynfyR0oC/F/e8cwUkCTJVGCkIqpYd0KaF+iUHekATEYCFozHocM9HduCqXyA6YAFZ2XWm8wUbDQi851Z9jqsotA6ti0R6exkIthpe/1KdF7/7zoBWvUu8H6174QAAAAASUVORK5CYII=
Harrington,9,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAdElEQVR4nN2Ruw2AMBBDLWa5ik0ihsk8YR9PAbuYIqQIcSgpcGMp76z7BPihEiVlzzIDSKLPVbNZpupFMcL21kWXR9GBdYT7Vv20AwkAmKFiaGEgRPhVsyRGKDnYSuYMdC27ubzeOk4YCxD2rrj3mHzmt7oAK9AwiiUoLUEAAAAASUVORK5CYII=
Goudy Old Style,0,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAgklEQVR4nNWRwQ0CMQwER9Tioxf/6CT1uKB0gHgAvew9iA8kmz/sJ1ZGm7Ud+GENSeMLC0lS9L5pMHqvCQCXOmNksFc4PV+oqSbLvuZxeVrnxnNVNwqEdN472OgNtyyuBT64rOr8EZo6ho9mzsi9zcpAr0m9MYJLDt7/ChZSt9h/0Q6Quy+pIoQheAAAAABJRU5ErkJggg==
Goudy Old Style,1,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAPklEQVR4nGNgGOzgKBKbCVXK8z9OXfn///8/ilOWQeU/HmPvoPDQJBlGJQkAz///VXBL/f///38+CaYNIgAA36MSOGyHdbcAAAAASUVORK5CYII=
Goudy Old Style,2,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAa0lEQVR4nM2RwRGAIAwEM9ZyzaDFUA8FYRX2sj5EhtGEN/cKs8nNJZitrAKUgFUAqs+KzDIkhyk1aw82ZdTr7UfPK56sOWZieHxtjz0eNH/LR1kx02RHmyR9WW8Z0z6ecjMJ4m9pbHb4pXUD9gcryEWoy/YAAAAASUVORK5CYII=
Goudy Old Style,3,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAZElEQVR4nM2RsQ3AQAgDT5mFZZiGeX6F7MEW2cUpoihFgPqpkE42GGDn8pSiYUtSR2MZhDRYZw6wHQqsXmiDqUtK7229TwrYnEX2tkeBr16pb+Gf0jmHfcqkEYDX7PnmdILd6wZ96yq0ad1WzwAAAABJRU5ErkJggg==
Goudy Old Style,4,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAYUlEQVR4nGNgGNLAMx/BZkKTU9nGgFvyNgNuyaPHcEvmX2nBKekZls6AU7LGmgGn5MwWBpySngzbcUqq1MAsPMqAAWb+hwFMSRW43P+ZmDqhFv/HE7a4XDuAkrfwKacKAADuxSMdUYF7RwAAAABJRU5ErkJggg==
Goudy Old Style,5,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAbUlEQVR4nM2QsQ3AIAwEX8ziKpswDfMwSEZwJsg+lyINAuw2+Qr59PIZ6f+pdTsGAN8ye+G+2No0KMP7OBOTZdnYvJNiBfC9zgujSyTJOszOQxokqwdYFnglRSVGqsHfSpLRQ9QD1h1wy3Q+zwMCYjJ1uFZZFwAAAABJRU5ErkJggg==
Goudy Old Style,6,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAgUlEQVR4nM2RwQ3DMAwDr0VHcfvIJl6ga3geDdIR2AmCrMM+YqQIIucdvQidIVE0XL2adYLKiMk79NgxbsN14bGV6jqGEmErfVEdDYocCWy9q2x69GbJUthu/Ju+b3DmuYqFI1x4dfU9wg/vVUxzYjfcAHAavRxQ8hSgyidfdvX6ASBFMBGSnPSIAAAAAElFTkSuQmCC
Goudy Old Style,7,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAeElEQVR4nGNgGKIg/z8UwEWYEJJaUPoYNkkdL0ZGRkZG1SvYJK9sZ2BgYGDw3oDH6qMIJhO6nMoVdBEkMNMTt5wKkqkYxpauwmPqfxXccvlHccsx/M9H5qHa6clwC7fGmf9xyzH8R5XECCF8kiq4JY8xqOIziR4AACEkG5hQCbA9AAAAAElFTkSuQmCC
Goudy Old Style,8,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAf0lEQVR4nNWRzQ1CMQyDLWbJY5dMk3kykFkCdjGH9qlPwuUMubjKpzp/wA9HtKTeMCUQpIXKIWVYamgt49vV90s7sxemoyVmRLuSAEqS7D8gmMndoASApKU9DSnT9ZmLVfYy5zHktTILPu7n6/lpW9O37OZbBaD9VZDc3/MP4g2yNTMay64xEQAAAABJRU5ErkJggg==
Goudy Old Style,9,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAh0lEQVR4nNWRsQ1CMQxEH4hRXCEm+Bu4Y5MwBEuEKf4S2eB3sMtREBJE4h6usXVPzlkO/LAsS0oBKw5JZQplAD6lqZpF/rb2DR63V71yHuGp1nvrPmD3GOG2+ECbrK6ZlcfJx2UpBg7rbNaLlAmuAEBSHG09Mdxqmhozy18fduituO3CN/9AT0kKKq0M6htxAAAAAElFTkSuQmCC
Manga Temple,0,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAo0lEQVR4nMWSwRFCIQxEF2vh9EuwA8aLnWARNhGr8PYriBXYz3rgEyAwnpxxTwyPZJcA8G9FIalxyTKLVlRZ9Y0xl52TMTkDwC2E8MDm6hJJSllPfUkymcEctDKIg2op5spIamehQ9oLcG/Z8B7ghtdu8Iqns2yO0d+kn2d/8IC2zNMI1LIm+kJIhdFm2JRoPdWzo2/SJUMcX9JTISnr7/NjfQB2bG7SLC5F2AAAAABJRU5ErkJggg==
Manga Temple,1,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAdUlEQVR4nGNgGHAw8/9/T1xyR////38Uj9z//9jl8v/jkYTI/VeBCzDhcx6ypKoXI+MxBgZVrJJ3tjMwXMGlE6+xDAwMDNcI6LxNnrEMDAx38Egew61TC9kzJNmpg+wZTJ23cEta4TMWOQwYWNCkjiF5k1YAAHXqJ3fDtMpxAAAAAElFTkSuQmCC
Manga Temple,2,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAfklEQVR4nMWRwQ2AMAhFv86CwzANroP7MNf3YKtRES8mvksbfhoeFPgb9WBkgRg35J45O1VmR3FoJ28VAONxXaYJwJzomAtgacdGnDqeUeZDdmN9yuTlYbKcRmEDK8ZAYQMrbMqOuquKxVV6W4CoM5k2+ndGomUkw/V5Cx+yApunWqyXXjYyAAAAAElFTkSuQmCC
Manga Temple,3,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAa0lEQVR4nMWQsRXDIBQDNcxfRtMwDwP9uc5FEhoLKvtF7XEgIf07Hk1HMhoAKiB+ucO52LyLHEQBbWdR3ZYMbJdMGDtWQLmzPQ6dVuP0R6atApwKW5Kz+D1xHpMufYtV5/XSZ8OOae6fezoX5ApwPK3BNmwAAAAASUVORK5CYII=
Manga Temple,4,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAlUlEQVR4nMXQzQ3CMAyG4U9VRwkXxARlgrBM5slA7gQVB8guLwdQG5K6JyR8yc+TOI6l/0fGgotAWhfDtyVJZ+deBDA/qYsZAHYt4WMECA4CBFmF21dM0qlImnvMk3Qr0uI8aCHEd1FNB40tclKHllMMylUTxs943at/aDcuVUkdSncfp6O00uMIn+tsbGleSn/+t/ECuDpXwo0riX0AAAAASUVORK5CYII=
Manga Temple,5,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAhUlEQVR4nMWSyw0CMQxEnxCluJlUY9pJQd4KOLH0MhxYr1ZKnBMSc7L0/Bsn8G+1Hoo5CUmS+gTp1IKFD9AP0qYDSwIgyUoXkYtcUm4ZPL8ktI/b4lI6PWvvGbwgS95D2x1gA3iMbU1ugIrbArSFIZPKQ6xYW7Bez7NQVMynP+DQ4r1+rg+fkFx695lWeQAAAABJRU5ErkJggg==
Manga Temple,6,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAg0lEQVR4nMWSwQ0EMQgDXQzNUA31UJDrmnusTrvJJnmddH5mEGAT6f8qcssa+sDwgcFuHgCxYskBAmSvoYFQLBeqXUNJcWDazPpuWlFtAPdUZgYN+cb1ViEpeoqwAMfdZoAejgH1hEPcPeXwMJmeMzI4JUX5fe28XfidRfRlf/+BfqgPUdmHuiDZ/+MAAAAASUVORK5CYII=
Manga Temple,7,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAd0lEQVR4nM2SsQ2AMAwEH2axKBATsIHFEJSUmSfsY9Z6qijBUVIhxFWOLv9xEeB7hvIg27xgBc7DXwvGhDkVWRA7jvqUKaIaSaKWJgCgVSsCo6TJtxZY1ZoRMjRlIKUp63Uy2gta50XtrPq7oP8BYx6na2+3vskNIpRgLx/iJZUAAAAASUVORK5CYII=
Manga Temple,8,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAo0lEQVR4nMVSuxUCMQzTMYtp2MTTmHWyAntoAzqGEcXFl/MlJe+hKrH8kZUA/4ZTUltSRu1YcUpEj9wG9wHw3LY78JgKJdEAgPPUyFk22h6g5JllM8ksZMaGILwBePsAr0lPSJF70hdqd0bK8QeaJDXv57oMT8bAhqbOnZK9kFEXr7fqGGvXsynOi0XjCY262te1W2j1E9KbfLYKpyQxFtTP8QVEb4waP6mM0gAAAABJRU5ErkJggg==
Manga Temple,9,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAk0lEQVR4nMWSwQ0CMRADratlRS/bAG2knlACDVDBUgSil+ERTtkkOl4g/IlkK7bsRPozSgBhVusq0eGTVpOGjVpzlCyAWD2blwFl0CxZLZGlE95dt3acdb+9mZN0HSNTTArYdu6xN5Iuz7lI6Y2mknJwySrAul09XEeSPIDwOg2QYXCo6ScXfX6rjFh+QMIH02/iBVnWdH0sGyUyAAAAAElFTkSuQmCC
Shlop,0,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAkUlEQVR4nNWRsQ3CMBBFv5jFoYiYgA3SsYlnoUzJMPYEUSp2eSlwkHPcIVHymzv56X/p+6T/VAaYfZYAIMdGIHVvp30Z23x4zgI5z8a6C0gCihcraZCkJYA3m9bDVTWE9X7INM5YgGSq9M6Phm9YWxU9HbhIZ10C5yqNusq2eWniy83aPfG7FMy3H4MnpRD+qA3g50jirxT2dwAAAABJRU5ErkJggg==
Shlop,1,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAfUlEQVR4nNWRsQ2AMAwEH8QogYoNMgHTZAmWYBImwBNQIXZ5OogdOYKSr2Kf/LY+wF+VyFRhnBy2kGRwIFlMtvdLBMDgwDiLNXsgVgCHgk2+VZdqMgDGuFXVXoOjC097rFKRUG4rQO9Cc47WRurG2xBQhNApFCtLk/fXn3UBcH8kNLlt260AAAAASUVORK5CYII=
Shlop,2,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAkUlEQVR4nNWRsRECMQwEd34oxc2YZkwRNGEyiqAEU8In0MuS/A+GkQJCFJ29c5Z0hn+trqMkbKga06aqPWJFteqIYFVl6HR32MUDLuuXYdnF88h6A4gnGoD2CS5veYbG/fvpeeKPTZb5cOWU+ehaasKatsxX02CBPPUtPjVs2jdoBHcWflkFyyhku3Q6pNv8VC+bdlf2qZKNzAAAAABJRU5ErkJggg==
Shlop,3,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAnElEQVR4nN2RwRXCMAxDBY9RAkN0g3SZMABLcAyLdIJ0hB547PI5lJY4xAugS/ysyFYU6Q8RChAdsoDLRgAode+4FZf1GLqkpHGc7bTTXj2WSTdLfpXLXWGQQt9uAMDZeZakg2dIknJ/6mduvbNWvtrbOxkzmlt2AxQp23B35dUm9+MmBu9b1gis2woZcJ8pIJlGHVfSc/JNpWbhG1tmQtLeQ9XxAAAAAElFTkSuQmCC
Shlop,4,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAjUlEQVR4nNWQwQ0CMQwER4hSwhVxHVj8+VJCKIWvW6CPXAWIdpbXoVywkXjevmJtdrwy7FZV8n4+9MNl+NybNsMrozZJliRtBqYfQSn2TBqxm6CrxV6RVAfqp9AZbkCMbXKKEq4kWVZXq0qwcwkCx/XxuJ4m7izPCFsNanoEwLPrAdimznfl3CyeWn/qDdXsRqonh4ojAAAAAElFTkSuQmCC
Shlop,5,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAApklEQVR4nN2RvRHCMAxGPzhGEakyQTZQBmANMwBLUMZT0HCZwEzApUl2+SgSEhlkBkCNf54sv5OA/wshSTK4UGdIe7d/b0bnwcEe4q06FSH63hdSklKyTSQlpM6FYbG1dLW9L+vgwSPQ2qQsRBOEpJakJCT/TwCY8MySV6hkwrX2YQU00MaHAB64lGz4a6DdDG1/t7JDC8TdeTLQjGyMWe++Kn+05wW/SElFq5bb7gAAAABJRU5ErkJggg==
Shlop,6,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAoklEQVR4nN2SwRHCMAwENwylCB6U4A6c/GkjFEAjoR+lAoaPizkewRkHlAbQxx7dSFrrDH8Y2SVNsWZaos0d6uX0OcdIBOYeuO6Iz9LPpJBHMhhjorywWAh0BnOpWCQCJQFDJFbKSzRzlKT8tYU1XBlcykFbS9zDIqjvdPkO7UC8H0CSTVvTjutMoACvsHL69XPbV2rtbIEeXXfrdwph+w2AN6bCRZrdbgrIAAAAAElFTkSuQmCC
Shlop,7,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAgElEQVR4nNWRsRGAIAxFv86CFp4TuAFWboLrOBBOwFl47vIt9JSIobDzVVzeT3IA8E8cD6JSeZ2aNH/LNicx9sWs7bQAPEmjBUgfu/Khw6bJ50Qhq5ysc7IBFlW2kBcVskNYoWBIp3ZWr69/MskPk5CTLERjbZKO5KCOBGDS1s/sXzcgfIxx4PkAAAAASUVORK5CYII=
Shlop,8,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAoklEQVR4nN2QsRHCMAxFXzhG8VFkhGyQ0FCxBqyS0ivQc0xgT5CjCbt8ioTY4mwG4DeW9KzTl+Av5aXgKixIksq0lyTpkpV2W3QiXgdoixDgEU2a4BPG5dm0z+LOHTvTmWALM3ZmkvNSddF1lSJbb1DZE2IzRM4VOHEA6/cjyUPtuJLcF8yPwFy2mtyGIux/sGWqfF7IZzbhZn8bQxP3V56/AZr7UTtEci2cAAAAAElFTkSuQmCC
Shlop,9,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAo0lEQVR4nN2RwRHCIBBFn46l4CVjBelA7MNr0ocVrI2kAqwg4ym9fA84zEqgAbnA8Hh/dwf4x2WShQ5LkqSp50mSri0oSUlScndHd44rMLqyJwcXuP+kFfMFLG/aEMiBWwOOcGOA2Ou2HrSYh3kvuJozERhasYCFSbKWadJjq14XeIEzA1Sj5pW+3fpPK+aat2cdDUDYi75XybA2gzAFUg/utQ8huEn3ZJZbCAAAAABJRU5ErkJggg==
Gill Sans Ultra Bold Condensed,0,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAiklEQVR4nM2SwRHDIAwEz6kFF+Pxx52kHgrCTZhe1g8cjQBNvsm9JBYdGgnpt8pATiFKNDm6WMR89DJPzdFo2hl/Knd3cdegApCVAcoIAdi0AVhrj2175tLlMtetJFXVzq6D6ampPWzpqjWsPCXp0GGxV3ZDeI8wnJCpGJtn60qjjQb79PTLT/gT3VzEbZer+GpjAAAAAElFTkSuQmCC
Gill Sans Ultra Bold Condensed,1,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAKElEQVR4nGNgGBRA5agKLinPo///45D0/P//P0KSCZ8Fo5JDTnLQAQAltwnG2Ruw4gAAAABJRU5ErkJggg==
Gill Sans Ultra Bold Condensed,2,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAhUlEQVR4nM2RsRECMQwEF2rxJ5RAB599REpG6ohi1ML3Yaqgl/vAMB6NNE7hIlsr2Ts2/DYmyUqKVvWktH2gRukcu+oM3mbwmsHXsvRFotSA6n3H5D32D/gGLh6e3E6+5mzXLpbZwgbAHi8HyuRxMUlSmw3WFNr3WywKlUdoH/CZHvdfOQDeIz7RYlOtNgAAAABJRU5ErkJggg==
Gill Sans Ultra Bold Condensed,3,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAkElEQVR4nM2SsRHCMBAEV4xLkTMqoAMT0YloB0ogByoQFZDhXo7EFsK+UQoXaX7/729+BD9VlCQpDw0onVpQ8+zGeRwc7MP+q6mG/cj9UcPu8xzdhhIoQZIkxUba5HbOujp4DuEI8DK2AOT6REvbJ8B2DWNx27m0w5Q4T5WuxrdFuz38xdlOymtWfkIy7E/0Bu0cTqMjQ/unAAAAAElFTkSuQmCC
Gill Sans Ultra Bold Condensed,4,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAVklEQVR4nGNgGFig8v//////jyIEmJAkF6KrRpLMtyJkKA5jFzIUHMOlMf//UYajaDrh4P9/FQxJmLEzGWbdIeQaVCcx4VJOmSQKwOVaKttJD68MBgAAjUc01SzYdh8AAAAASUVORK5CYII=
Gill Sans Ultra Bold Condensed,5,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAh0lEQVR4nM2QwRHCMAwE16nF4cFQQTpwNaYdpx9TAf0cj4yV8UjkC3pqddKd4JdVNKqN1mLw5udPeL9a2yWpx8q8AbxjuF5trYfTXiLYRpD6zY8kKXso/wMzlJ8prTsAD4Npls+9ZYL7fGqGALwCu+aquXatkI84/g3ZknTHTBYyoPTw4D/VB5MxXKhULnqKAAAAAElFTkSuQmCC
Gill Sans Ultra Bold Condensed,6,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAhUlEQVR4nM2RvRWAIAyEI7NQuQnTpHIYHME9WMLnLmcBxBBDrdfAy4WP/BB9q4wqdjyuVomOl5qnQovcYANEQaDtdKkQpVk1AAB527GrStxcKlMBABgvNh4P3KBTLjqHJ4PpdfH60yYV1YoU1LGHStwtNnpDED0j8tbZV53dgmOZrfo3ugHMBoJRypMp/wAAAABJRU5ErkJggg==
Gill Sans Ultra Bold Condensed,7,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAdklEQVR4nGNgGECQ/x8OZsLEmLCo24BP8jYeo4/C+Sg6wxgYGBgYVmHVqAJxjwpWnd4MDAwMDMfuYJWEmHoFq6kMEFM9scp5QiSRRJCMDWBgYGBgmEWsqQidUB/cxiqJ4RFkSZKCB1knFlMRkloMDAxkBc+gAQByLEQ3E3qLFAAAAABJRU5ErkJggg==
Gill Sans Ultra Bold Condensed,8,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAh0lEQVR4nM2QsRXDIBBDlczCS+VF6NgEr3MZIRVL3BJeRikI9uHj8dzFauDx0QkB/FNBSFIlDFhmkzgWeSi2w+dvTeZiOsMFAN6Pdd9bCAAo2LqsDia8hkWyeVB2VCZVDq/3zZ02M56hVk/932GVgtI5LvUUk+nG2nmfiVUdA4IoSaorciN9Adn0fpRKW8BgAAAAAElFTkSuQmCC
